epoch,batch_size,embedding_dim,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1,auc
300,64,300,100,tanh,adam,0.001,0.001,0.0,0.9341185130658816,0.7614035087719299,0.6615853658536586,0.7079934747145188,0.8165607867359544
200,64,300,100,tanh,sgd,0.1,0.0,0.0,0.9532572690467428,0.8073394495412844,0.8048780487804879,0.8061068702290076,0.8892535911545806
300,64,300,100,tanh,sgd,0.1,0.0,0.0,0.9532572690467428,0.8073394495412844,0.8048780487804879,0.8061068702290076,0.8892535911545806
200,64,300,100,tanh,sgd,0.1,0.001,0.0,0.9495767390504232,0.7720797720797721,0.8262195121951219,0.7982326951399117,0.8963663488141786
300,64,300,100,tanh,sgd,0.1,0.001,0.0,0.917924181082076,0.9268292682926828,0.3475609756097561,0.5055432372505543,0.6718968544854975
200,64,300,100,tanh,sgd,0.001,0.0,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
300,64,300,100,tanh,sgd,0.001,0.0,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,300,100,tanh,sgd,0.001,0.001,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
300,64,300,100,tanh,sgd,0.001,0.001,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,300,100,relu,adam,0.1,0.0,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
300,64,300,100,relu,adam,0.1,0.0,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,300,100,relu,adam,0.1,0.001,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
300,64,300,100,relu,adam,0.1,0.001,0.0,0.8792786161207213,0.0,0.0,0.0,0.5
200,64,300,100,relu,adam,0.001,0.0,0.0,0.95841001104159,0.8745644599303136,0.7652439024390244,0.8162601626016259,0.8750874179419903
300,64,300,100,relu,adam,0.001,0.0,0.0,0.958041958041958,0.8715277777777778,0.7652439024390244,0.814935064935065,0.874878125350948
200,64,300,100,relu,adam,0.001,0.001,0.0,0.9400073610599926,0.7538461538461538,0.7469512195121951,0.7503828483920367,0.8567322024727153
300,64,300,100,relu,adam,0.001,0.001,0.0,0.9488406330511594,0.7739130434782608,0.8140243902439024,0.7934621099554234,0.8906873730206535
200,64,300,100,relu,sgd,0.1,0.0,0.0,0.9539933750460068,0.8066465256797583,0.8140243902439024,0.8103186646433991,0.8936174692952454
300,64,300,100,relu,sgd,0.1,0.0,0.0,0.9547294810452706,0.8115501519756839,0.8140243902439024,0.8127853881278538,0.89403605447733
200,64,300,100,relu,sgd,0.1,0.001,0.0,0.951048951048951,0.7715877437325905,0.8445121951219512,0.8064046579330422,0.9050941050955088
