word2vec,epoch,batch_size,hidden_dim,activate_func,optimizer,learning_rate,l2_regular,dropout_rate,accuracy,precision,recall,f1,auc
w2v_jawiki_d200_w12.model,200,64,100,relu,adam,0.001,0.001,0.0,0.8203592814371258,0.8131313131313131,0.7523364485981309,0.7815533980582524,0.8117082939854765
w2v_jawiki_d200_w12.model,300,64,100,relu,adam,0.001,0.001,0.0,0.8343313373253493,0.8226600985221675,0.7803738317757009,0.8009592326139089,0.8274691458530073
w2v_jawiki_d200_w12.model,400,64,100,relu,adam,0.001,0.001,0.0,0.8303393213572854,0.8086124401913876,0.7897196261682243,0.7990543735224587,0.8251734019342865
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.1,0.0,0.0,0.8103792415169659,0.7902439024390244,0.7570093457943925,0.7732696897374701,0.8035917809111336
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.1,0.0,0.0,0.8143712574850299,0.7922705314009661,0.7663551401869159,0.7790973871733967,0.8082646781073953
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.1,0.0,0.0,0.8123752495009979,0.7912621359223301,0.7616822429906542,0.7761904761904762,0.8059282295092645
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.1,0.001,0.0,0.7724550898203593,0.7427184466019418,0.7149532710280374,0.7285714285714285,0.7651421407404995
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.1,0.001,0.0,0.7864271457085829,0.7559808612440191,0.7383177570093458,0.7470449172576832,0.7803087042886451
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.1,0.001,0.0,0.7924151696606786,0.7669902912621359,0.7383177570093458,0.7523809523809524,0.785535185124882
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.01,0.0,0.0,0.8043912175648703,0.7612612612612613,0.7897196261682243,0.7752293577981652,0.802525318310593
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.01,0.0,0.0,0.8043912175648703,0.7636363636363637,0.7850467289719626,0.7741935483870968,0.8019310299912079
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.01,0.0,0.0,0.8043912175648703,0.7710280373831776,0.7710280373831776,0.7710280373831776,0.8001481650330521
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.01,0.001,0.0,0.7385229540918163,0.8547008547008547,0.4672897196261682,0.6042296072507553,0.7040281350744082
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.01,0.001,0.0,0.8123752495009979,0.7884615384615384,0.7663551401869159,0.7772511848341233,0.8065225178286495
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.01,0.001,0.0,0.8143712574850299,0.7894736842105263,0.7710280373831776,0.7801418439716312,0.8088589664267805
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.001,0.0,0.0,0.6986027944111777,0.7480314960629921,0.4439252336448598,0.5571847507331378,0.6662134879025693
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.001,0.0,0.0,0.7445109780439122,0.7263157894736842,0.6448598130841121,0.6831683168316832,0.7318375720472826
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.001,0.0,0.0,0.7504990019960079,0.7258883248730964,0.6682242990654206,0.6958637469586375,0.7400354944804455
w2v_jawiki_d200_w12.model,200,64,100,relu,sgd,0.001,0.001,0.0,0.6986027944111777,0.7480314960629921,0.4439252336448598,0.5571847507331378,0.6662134879025693
w2v_jawiki_d200_w12.model,300,64,100,relu,sgd,0.001,0.001,0.0,0.7445109780439122,0.7263157894736842,0.6448598130841121,0.6831683168316832,0.7318375720472826
w2v_jawiki_d200_w12.model,400,64,100,relu,sgd,0.001,0.001,0.0,0.7504990019960079,0.7258883248730964,0.6682242990654206,0.6958637469586375,0.7400354944804455
w2v_jawiki_d200_w12.model,200,64,100,tanh,adam,0.1,0.0,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,300,64,100,tanh,adam,0.1,0.0,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,400,64,100,tanh,adam,0.1,0.0,0.5,0.4271457085828344,0.4271457085828344,1.0,0.5986013986013986,0.5
w2v_jawiki_d200_w12.model,200,64,100,tanh,adam,0.1,0.001,0.5,0.5948103792415169,0.6410256410256411,0.11682242990654206,0.1976284584980237,0.534020971050832
w2v_jawiki_d200_w12.model,300,64,100,tanh,adam,0.1,0.001,0.5,0.5588822355289421,0.4885245901639344,0.6962616822429907,0.5741811175337187,0.5763538376371748
w2v_jawiki_d200_w12.model,400,64,100,tanh,adam,0.1,0.001,0.5,0.5728542914171657,0.0,0.0,0.0,0.5
w2v_jawiki_d200_w12.model,200,64,100,tanh,adam,0.01,0.0,0.5,0.7544910179640718,0.7333333333333333,0.6682242990654206,0.6992665036674817,0.7435198150379368
w2v_jawiki_d200_w12.model,300,64,100,tanh,adam,0.01,0.0,0.5,0.7564870259481038,0.7446808510638298,0.6542056074766355,0.6965174129353234,0.743479110358527
w2v_jawiki_d200_w12.model,400,64,100,tanh,adam,0.01,0.0,0.5,0.7445109780439122,0.6990740740740741,0.705607476635514,0.7023255813953488,0.73956332019929
w2v_jawiki_d200_w12.model,200,64,100,tanh,adam,0.01,0.001,0.5,0.7784431137724551,0.7587939698492462,0.705607476635514,0.7312348668280871,0.7691800449379661
w2v_jawiki_d200_w12.model,300,64,100,tanh,adam,0.01,0.001,0.5,0.7944111776447106,0.7557603686635944,0.7663551401869159,0.7610208816705336,0.7908430753199388
w2v_jawiki_d200_w12.model,400,64,100,tanh,adam,0.01,0.001,0.5,0.7924151696606786,0.7835051546391752,0.7102803738317757,0.7450980392156863,0.7819694552085708
w2v_jawiki_d200_w12.model,200,64,100,tanh,adam,0.001,0.0,0.5,0.8163672654690619,0.7824074074074074,0.7897196261682243,0.7860465116279071,0.8129782799830669
